iadr,id_t,id_txi,id_txo_in,id_txo_out,input_val,oadr,output_val,,,,,,,,,,,,,,,,,,,,
1J2r792i3RZrR9dr87MSS7GEfTri1Mofo2,113000780,449166192,876893056,876893353,0.262068,1J2r792i3RZrR9dr87MSS7GEfTri1Mofo2,0.259599,,,,,,,,,,,,,,,,,,,,
1J2r792i3RZrR9dr87MSS7GEfTri1Mofo2,113000780,449166192,876893056,876893352,0.262068,1FZNQe2sfy6nAYyH2DyhCiq1idPwn3jzkg,0.002369,,,,,,,,,,,,,,,,,,,,
17Esc67BazNAFAiVC1jUr8GjRWDjkJzfPb,113000779,449166191,876347717,876893351,8.37102,17Esc67BazNAFAiVC1jUr8GjRWDjkJzfPb,7.53092,,,,,,,,,,,,,,,,,,,,
17Esc67BazNAFAiVC1jUr8GjRWDjkJzfPb,113000779,449166191,876347717,876893350,8.37102,1AGBP498TYD9mw7Tcr3tRg3DrAUfDYmHUJ,0.84,,,,,,,,,,,,,,,,,,,,
112uT4y5JyrsSqPS8cQ6nTbH7aqH5NdX4E,113000778,449166190,875432339,876893349,0.594,112uT4y5JyrsSqPS8cQ6nTbH7aqH5NdX4E,0.0556925,,,,,,,,,,,,,,,,,,,,
112uT4y5JyrsSqPS8cQ6nTbH7aqH5NdX4E,113000778,449166190,875432339,876893348,0.594,1J6n2beDNscZnujSubt9zb4V4RytQxH5tQ,0.538208,,,,,,,,,,,,,,,,,,,,
1Lu23Dz1FfaY4rrWguCtEmPzx5UjDuQ8xb,113000777,449166189,876565849,876893347,12.9697,1AHYk8yMJK6KwaUVt7CHNkWw1Hhk9qAbjm,0.165289,,,,,,,,,,,,,,,,,,,,
1Lu23Dz1FfaY4rrWguCtEmPzx5UjDuQ8xb,113000777,449166189,876565849,876893346,12.9697,18PCFspxEhR6GxWeCGZEqYPXnu8eoHFZa6,12.8043,,,,,,,,,,,,,,,,,,,,
1HWFUEs8D4mt9bwfGsKPRSeok3NxT7AdUQ,113000776,449166188,876823469,876893345,0.0321585,1HWFUEs8D4mt9bwfGsKPRSeok3NxT7AdUQ,0.0233711,,,,,,,,,,,,,,,,,,,,
1HWFUEs8D4mt9bwfGsKPRSeok3NxT7AdUQ,113000776,449166188,876823469,876893344,0.0321585,12WCfashfAJw3ew8ad2Jq9RoBW1bovY2vg,0.00868737,,,,,,,,,,,,,,,,,,,,
1P5EvHcyq3ddLNKSR7ZW5zfqk9JHaHpNsh,113000775,449166187,876566955,876893343,0.250877,1P5EvHcyq3ddLNKSR7ZW5zfqk9JHaHpNsh,0.0798765,,,,,,,,,,,,,,,,,,,,
1P5EvHcyq3ddLNKSR7ZW5zfqk9JHaHpNsh,113000775,449166187,876566955,876893342,0.250877,1Fnbfmu7HRpn2dB4V79gRRL2xbNngEaZGW,0.1709,,,,,,,,,,,,,,,,,,,,
1MLEqgzA76Uuc8jXJ3LhNrQZ6F4st3SqwC,113000774,449166186,876561715,876893341,187.823,1K9cfKcDisxPGspQHKfhECoNMtJ9FpbwAJ,187.813,,,,,,,,,,,,,,,,,,,,
1MLEqgzA76Uuc8jXJ3LhNrQZ6F4st3SqwC,113000774,449166186,876561715,876893340,187.823,1FVFusXt4Uhz6cHeM6uYDndctFEkXp3gFo,0.01,,,,,,,,,,,,,,,,,,,,
1PXeEBZmm7RYJkcZveeRDUG3ipMLYmAu8o,113000773,449166185,876365684,876893339,0.0402907,1MLJUxvwJXGcciKgQvicMNTxNEm5gDBr6h,0.0122,,,,,,,,,,,,,,,,,,,,
1PXeEBZmm7RYJkcZveeRDUG3ipMLYmAu8o,113000773,449166185,876365684,876893338,0.0402907,1GkM5539362d7ZqqByLRqXZagBHTcRzjmL,0.0279907,,,,,,,,,,,,,,,,,,,,
1Ke9L6pzjcV2WW4SWgYKQy28AHAM5hjrBK,113000772,449166184,876297536,876893337,1.1742,1Ke9L6pzjcV2WW4SWgYKQy28AHAM5hjrBK,0.8543,,,,,,,,,,,,,,,,,,,,
1Ke9L6pzjcV2WW4SWgYKQy28AHAM5hjrBK,113000772,449166184,876297536,876893336,1.1742,136rCdbWEe6ggPM1TQfyWpvTYm8RXn2UNc,0.3198,,,,,,,,,,,,,,,,,,,,
12Qds4vQyuT63gWz6Ljca7N49XmkBHgDc9,113000771,449166183,876588099,876893335,155.06,1Fw6fQau7hqtfqYwYrr4U5eyb4zf9936Rc,0.353548,,,,,,,,,,,,,,,,,,,,
12Qds4vQyuT63gWz6Ljca7N49XmkBHgDc9,113000771,449166183,876588099,876893334,155.06,1HpXLA5yLogGzDEy4d9KutYqZrMNnu4aak,154.707,,,,,,,,,,,,,,,,,,,,
1DGmg4cJtM9e5uRPUtzs8HLKT4Ed8imuEQ,113000770,449166182,876582493,876893333,14.2,18LYA36ECPvs1tWbQWbHvNSJQpQMMWxFrp,13.9723,,,,,,,,,,,,,,,,,,,,
1DGmg4cJtM9e5uRPUtzs8HLKT4Ed8imuEQ,113000770,449166182,876582493,876893332,14.2,1PUmSvwWpn55ZWYdxFGtS9xYtwyYePACKe,0.227627,,,,,,,,,,,,,,,,,,,,
134yQ75zV1hgfN7PhVkQveoMp9EMv5rnbS,113000769,449166181,876893330,876893331,0.00014,19axUB4ejXoHNeF97Zsq5KtWcWvbKFEVJt,4.00E-05,,,,,,,,,,,,,,,,,,,,
1AiFurBKBpmftYXkubQw1NB7Wd2wAQvgzn,113000768,449166180,876562888,876893330,0.00024719,134yQ75zV1hgfN7PhVkQveoMp9EMv5rnbS,0.00014,,,,,,,,,,,,,,,,,,,,
1AiFurBKBpmftYXkubQw1NB7Wd2wAQvgzn,113000768,449166180,876562888,876893329,0.00024719,1GzJJYiSgip7PDMAEGAu7XPXhWt2Vs1Nv9,7.19E-06,,,,,,,,,,,,,,,,,,,,
16ELiPVm3YutHs7i3KUFoHCPYnwL9xweSN,113000767,449166179,876582791,876893328,0.247593,1CBxerWE93KiYx4qD23zkK8hSzidUJmkYv,0.165262,,,,,,,,,,,,,,,,,,,,
16ELiPVm3YutHs7i3KUFoHCPYnwL9xweSN,113000767,449166179,876582791,876893327,0.247593,1KQJneMRQt4chDPjJ6NP5kpdKhXpoTWEcZ,0.0822312,,,,,,,,,,,,,,,,,,,,
12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,113000766,449166178,876560606,876893326,3.5401,1M6JbYDv2p6kSXoojc6t4iCeFnGBMsFuUG,1.92847,,,,,,,,,,,,,,,,,,,,
12FNes2xBtNGJBAeVKkKeo363XxK3EcG8r,113000766,449166178,876560606,876893325,3.5401,1KBPM47JuSTe9dKKtk1ZXnZ3YR6TcR9ggq,1.61153,,,,,,,,,,,,,,,,,,,,
19joogGT8jjkChJddcJ34QYwuukom4WLMw,113000765,449166177,876561676,876893324,457.964,1Dm3vXJsC6WjZmVaaMpmQRjraDgzmifs2X,0.378233,,,,,,,,,,,,,,,,,,,,
19joogGT8jjkChJddcJ34QYwuukom4WLMw,113000765,449166177,876561676,876893323,457.964,1PnG1C9Q8NtBBzKwFtDtEAXQ8uebFTEaGh,457.585,,,,,,,,,,,,,,,,,,,,
1iA6s8RZUH2BSPaUBpyYJg8ccBB8D1bQ4,113000764,449166176,876562123,876893322,0.088709,1CgvERQ2MThw9RweuKy28YERfhVPXqZFvQ,0.002763,,,,,,,,,,,,,,,,,,,,
1iA6s8RZUH2BSPaUBpyYJg8ccBB8D1bQ4,113000764,449166176,876562123,876893321,0.088709,1QASn3pmUXpfcYdxUttjY1kPTvBgxqggj2,0.085846,,,,,,,,,,,,,,,,,,,,
18vntVwKofz4Z19989ddJFZSNRgES2TLLi,113000763,449166175,876565763,876893320,21.2669,1ErKAt1iCjTGjnyKADvd5eBKSCsSaD2c54,3.21911,,,,,,,,,,,,,,,,,,,,
18vntVwKofz4Z19989ddJFZSNRgES2TLLi,113000763,449166175,876565763,876893319,21.2669,19pdYhps52d5sNyFQT7M9jmtHVrYGgttkQ,18.0476,,,,,,,,,,,,,,,,,,,,
16jTWHVtyiiwuHwBoSavfmFQtzdZAwfEqw,113000762,449166174,876588022,876893318,0.312714,1HdA7D5DfaTUk79nDgz4KDrhfrf3Cf5ZEA,0.01,,,,,,,,,,,,,,,,,,,,
16jTWHVtyiiwuHwBoSavfmFQtzdZAwfEqw,113000762,449166174,876588022,876893317,0.312714,1JuEeADC6BCqjR2DeEZMsMHA1yp8yhqDkT,0.302614,,,,,,,,,,,,,,,,,,,,
1EXZtcgK1ucq6ZHk8QNnevXMGgpeALEqkx,113000761,449166173,876562211,876893316,0.128835,1MWPf9PTYdFkZ8CsmU1cjdS3yX5kkJi98A,0.09,,,,,,,,,,,,,,,,,,,,
1EXZtcgK1ucq6ZHk8QNnevXMGgpeALEqkx,113000761,449166173,876562211,876893315,0.128835,14MDYnbzMtS2rsPMi7dacVsnmNxkThW9jV,0.0387349,,,,,,,,,,,,,,,,,,,,
1KEMumtDfX8WvqEP72ewFg3BcEooDu5Ccn,113000760,449166172,876561471,876893314,1.55296,1J7b69ak9c1kPnS7paQEYMKrNvmD1rsoSr,1,,,,,,,,,,,,,,,,,,,,
1KEMumtDfX8WvqEP72ewFg3BcEooDu5Ccn,113000760,449166172,876561471,876893313,1.55296,1F9YRhjQ2PsJMLJMUMtJSxaK88Vfk1TJjG,0.552861,,,,,,,,,,,,,,,,,,,,
1CnPyFtY2Qcytgyhp7VpmMneEkQwzp1NHy,113000759,449166171,876893301,876893312,0.0071,1AavUZPq5K5vZynGPyEPwHLLbZYXdo9g8V,7.10E-05,,,,,,,,,,,,,,,,,,,,
1CnPyFtY2Qcytgyhp7VpmMneEkQwzp1NHy,113000759,449166171,876893301,876893311,0.0071,1GzXbEcdoZptAbFRh9uB41AafoCzu5pRvC,0.006929,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893310,0.527158,1MmE292RbxbWaccDqgR4UQju3zs8x1WpbP,0.0025,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893309,0.527158,1M85oDq1N9nqwrnDSKFMXtfpw853orBYC4,0.0049,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893308,0.527158,1DneaWVcWfUBasB55rYAzvBQjdCcJp8rq,0.0942918,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893307,0.527158,1ArMEakNrrNHk8zGskzCMoVZod4BSoAXvn,0.391131,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893306,0.527158,1GvEyL84ods8VQvcZ3nyeT3aGpyrRNut8Y,0.0049,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893305,0.527158,1KfhJkrzfqmzXgu7CthnVigG6UKJt7Esoj,0.0049,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893304,0.527158,14etJPsyJ6NB3sR9XHnzkfbDefbsx5jVxB,0.0049,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893303,0.527158,18EpfceKqzucU24krYHQzvcMkZ3kZEzcgM,0.0049,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893302,0.527158,1NG44sv2uJXgQtchpnbNevXM36L4K2r6ap,0.0049,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893301,0.527158,1CnPyFtY2Qcytgyhp7VpmMneEkQwzp1NHy,0.0071,,,,,,,,,,,,,,,,,,,,
13eB8AQRwnGPozL34ymQFKACtG2iUxrWWP,113000758,449166170,876562209,876893300,0.527158,165TGbtbo6AurJP6SpvcFeXVw6F3Ub1yb3,0.0025,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893299,0.665407,12TwueHmDAPU6Uezidn26merUv7HMj1EK2,0.00047,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893298,0.665407,1HTqXo7R9W1vCqbbj2VJD5oygYtmnMAA1z,0.0652829,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893297,0.665407,1DYnFPShsj1J1Vbs7YaVbJLVYUpPxau1KC,0.0367,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893296,0.665407,1FE8XAq4kb4tnzHtHxR8Aci24Fh94byZam,0.0049,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893295,0.665407,1DMBWd2Zrnx8gQxa1t5NF1cMimpQbsPo35,0.0025,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893294,0.665407,1tgyDyTNeNWeErehhuymq6XoFnGRc4jub,0.0049,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893293,0.665407,1KNTKJ6QWqdR3scTpJ6MCJAecjpVsAo7GL,0.0049,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893292,0.665407,14LQ8NnqYzmZqAPKsekN3XdQwuu2zUakk7,0.0049,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893291,0.665407,199CNAGm9yn5UYXixRt3hXXzr86U4QxBTh,0.0049,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893290,0.665407,1HqRgBRkPMvVFampDj5zv6LZd1Jz2eaoLh,0.0049,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893289,0.665407,1Brmqhu978WDRgKWNXJ1WEebztDboP9gC1,0.525904,,,,,,,,,,,,,,,,,,,,
15LH5xFbq14Sn4J5SG1sph5fca1YoqukTX,113000757,449166169,876562125,876893288,0.665407,1ANjczfDxN2F9uWsokKn37HHDjRzBosSN7,0.0049,,,,,,,,,,,,,,,,,,,,
1FMNvAWj6pL34wJr3w8tySCBDDgDNYnoCF,113000756,449166168,876561753,876893287,0.0142035,19i82HJ32qHjf15JHuwpixDEjcr3uLnm3A,0.0167381,,,,,,,,,,,,,,,,,,,,
1FMNvAWj6pL34wJr3w8tySCBDDgDNYnoCF,113000756,449166168,876561753,876893286,0.0142035,15mnJrLEP9n4EwwVagHa63QE6ZpwMciuaT,0.316,,,,,,,,,,,,,,,,,,,,
15jFdFM1pHpWjwBX4BFfHqDy1f7D9CYHf4,113000756,449166167,876582486,876893287,0.3187,19i82HJ32qHjf15JHuwpixDEjcr3uLnm3A,0.0167381,,,,,,,,,,,,,,,,,,,,
15jFdFM1pHpWjwBX4BFfHqDy1f7D9CYHf4,113000756,449166167,876582486,876893286,0.3187,15mnJrLEP9n4EwwVagHa63QE6ZpwMciuaT,0.316,,,,,,,,,,,,,,,,,,,,
1occgbip7tFDXX9MvzQhcnTUUjcVX2dYK,113000755,449166166,876587889,876893285,0.0216808,1occgbip7tFDXX9MvzQhcnTUUjcVX2dYK,0.0213058,,,,,,,,,,,,,,,,,,,,
1occgbip7tFDXX9MvzQhcnTUUjcVX2dYK,113000755,449166166,876587889,876893284,0.0216808,17CbHgTgBG3kLedXNneEKBkCTgW2fyrnUD,0.000265,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893282,0.0106868,1Fbhj4ExSPisZNk939ztGmB8ZhJKHLg4CF,0.1159,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893281,0.0106868,1GJy4PwRKQZUVyBpmqBHbbGoKHD3xa8NMW,0.0049,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893280,0.0106868,15uxchD3N3SLUtKqK3MARWYuYr75vrNo6i,0.019291,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893279,0.0106868,19ffBMMDmNMSewyoUi2oxoKb1u5e2RSAT3,0.0025,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893278,0.0106868,1DMCscGy92jPTtdNZ4rWsjbBakuRVnqx2a,0.0419707,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893277,0.0106868,1GakikGW119EKtGC3Prb5NBeHgdDsFgNFF,0.0049,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893276,0.0106868,1D1WS9vpnkstUcoUQLACssG2xjNTP5Xc2k,0.0194,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893275,0.0106868,1G4FfXfgySaqhyquudDtLP47zG7AfSWyoV,0.0097,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893274,0.0106868,133ENp3b8ip9p76BRRuCT32T3k9x5RwdfS,0.0455506,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893273,0.0106868,15UgfrCgqHNAbMB6Aess5zrxuYJWbaUwhG,0.2028,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893272,0.0106868,1SFYS2ZCbxyWmyeziqnYP1HYE9NdQWBW4,0.0049,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893271,0.0106868,1E2K6dU1esc6FNcSMAFbwPKZh6Q9DGdQHb,0.0049,,,,,,,,,,,,,,,,,,,,
1vFLTqgZAnivJmUR1KnN7HjnMZA7k2U9W,113000754,449166165,876566007,876893270,0.0106868,1B6AqNyW9YNUYzLMPKDzkTDyeuMc5ssLCp,0.0049,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893282,0.0182105,1Fbhj4ExSPisZNk939ztGmB8ZhJKHLg4CF,0.1159,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893281,0.0182105,1GJy4PwRKQZUVyBpmqBHbbGoKHD3xa8NMW,0.0049,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893280,0.0182105,15uxchD3N3SLUtKqK3MARWYuYr75vrNo6i,0.019291,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893279,0.0182105,19ffBMMDmNMSewyoUi2oxoKb1u5e2RSAT3,0.0025,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893278,0.0182105,1DMCscGy92jPTtdNZ4rWsjbBakuRVnqx2a,0.0419707,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893277,0.0182105,1GakikGW119EKtGC3Prb5NBeHgdDsFgNFF,0.0049,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893276,0.0182105,1D1WS9vpnkstUcoUQLACssG2xjNTP5Xc2k,0.0194,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893275,0.0182105,1G4FfXfgySaqhyquudDtLP47zG7AfSWyoV,0.0097,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893274,0.0182105,133ENp3b8ip9p76BRRuCT32T3k9x5RwdfS,0.0455506,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893273,0.0182105,15UgfrCgqHNAbMB6Aess5zrxuYJWbaUwhG,0.2028,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893272,0.0182105,1SFYS2ZCbxyWmyeziqnYP1HYE9NdQWBW4,0.0049,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893271,0.0182105,1E2K6dU1esc6FNcSMAFbwPKZh6Q9DGdQHb,0.0049,,,,,,,,,,,,,,,,,,,,
1EVoefJTsZJuBZyQVBeJkfVxsu61DVusfH,113000754,449166164,876562185,876893270,0.0182105,1B6AqNyW9YNUYzLMPKDzkTDyeuMc5ssLCp,0.0049,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893282,0.36426,1Fbhj4ExSPisZNk939ztGmB8ZhJKHLg4CF,0.1159,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893281,0.36426,1GJy4PwRKQZUVyBpmqBHbbGoKHD3xa8NMW,0.0049,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893280,0.36426,15uxchD3N3SLUtKqK3MARWYuYr75vrNo6i,0.019291,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893279,0.36426,19ffBMMDmNMSewyoUi2oxoKb1u5e2RSAT3,0.0025,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893278,0.36426,1DMCscGy92jPTtdNZ4rWsjbBakuRVnqx2a,0.0419707,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893277,0.36426,1GakikGW119EKtGC3Prb5NBeHgdDsFgNFF,0.0049,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893276,0.36426,1D1WS9vpnkstUcoUQLACssG2xjNTP5Xc2k,0.0194,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893275,0.36426,1G4FfXfgySaqhyquudDtLP47zG7AfSWyoV,0.0097,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893274,0.36426,133ENp3b8ip9p76BRRuCT32T3k9x5RwdfS,0.0455506,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893273,0.36426,15UgfrCgqHNAbMB6Aess5zrxuYJWbaUwhG,0.2028,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893272,0.36426,1SFYS2ZCbxyWmyeziqnYP1HYE9NdQWBW4,0.0049,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893271,0.36426,1E2K6dU1esc6FNcSMAFbwPKZh6Q9DGdQHb,0.0049,,,,,,,,,,,,,,,,,,,,
1MVYWCg8GQNNgsy63EKCy1NCrMPpLWAgPx,113000754,449166163,876562151,876893270,0.36426,1B6AqNyW9YNUYzLMPKDzkTDyeuMc5ssLCp,0.0049,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893282,0.0889169,1Fbhj4ExSPisZNk939ztGmB8ZhJKHLg4CF,0.1159,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893281,0.0889169,1GJy4PwRKQZUVyBpmqBHbbGoKHD3xa8NMW,0.0049,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893280,0.0889169,15uxchD3N3SLUtKqK3MARWYuYr75vrNo6i,0.019291,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893279,0.0889169,19ffBMMDmNMSewyoUi2oxoKb1u5e2RSAT3,0.0025,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893278,0.0889169,1DMCscGy92jPTtdNZ4rWsjbBakuRVnqx2a,0.0419707,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893277,0.0889169,1GakikGW119EKtGC3Prb5NBeHgdDsFgNFF,0.0049,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893276,0.0889169,1D1WS9vpnkstUcoUQLACssG2xjNTP5Xc2k,0.0194,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893275,0.0889169,1G4FfXfgySaqhyquudDtLP47zG7AfSWyoV,0.0097,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893274,0.0889169,133ENp3b8ip9p76BRRuCT32T3k9x5RwdfS,0.0455506,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893273,0.0889169,15UgfrCgqHNAbMB6Aess5zrxuYJWbaUwhG,0.2028,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893272,0.0889169,1SFYS2ZCbxyWmyeziqnYP1HYE9NdQWBW4,0.0049,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893271,0.0889169,1E2K6dU1esc6FNcSMAFbwPKZh6Q9DGdQHb,0.0049,,,,,,,,,,,,,,,,,,,,
193ZhRo3cYkxhgtvydenFMeyJWMN1P78Ue,113000754,449166162,876559123,876893270,0.0889169,1B6AqNyW9YNUYzLMPKDzkTDyeuMc5ssLCp,0.0049,,,,,,,,,,,,,,,,,,,,
