user,unique_sent_user,unique_sent,max_sent,min_sent,unique_sent_adr,unique_sent_tx,total_sent,unique_rec,unique_rec_tx,unique_rec_user,unique_rec_adr,max_rec,min_rec,total_rec,num_tx,is_miner,category
4920,2.0,2.0,0.300959,0.300959,2.0,1.0,0.300959,1.0,1.0,1.0,1.0,0.300959,0.300959,0.300959,2.0,0,unknown
4921,2.0,2.0,224.851,224.851,2.0,1.0,224.851,2.0,2.0,2.0,2.0,224.851,0.39315,225.24415,3.0,0,unknown
4922,2.0,2.0,300.0,300.0,2.0,1.0,300.0,3.0,2.0,2.0,7.0,300.0,299.922,1199.922,3.0,0,unknown
4923,2.0,2.0,0.163403,0.163403,2.0,1.0,0.163403,1.0,1.0,1.0,1.0,0.00210051,0.00210051,0.00210051,2.0,0,unknown
4924,1.0,1.0,0.0196542,0.0196542,1.0,1.0,0.0196542,2.0,2.0,2.0,2.0,0.0196542,0.0193952,0.0390494,3.0,0,unknown
4925,4.0,4.0,1.74149,1.74149,4.0,1.0,1.74149,2.0,2.0,2.0,2.0,1.74149,0.347664,2.0891539999999997,3.0,0,unknown
4926,2.0,2.0,1.24288,1.24288,2.0,1.0,1.24288,1.0,1.0,1.0,1.0,1.24288,1.24288,1.24288,2.0,0,unknown
4927,2.0,2.0,0.228769,0.228769,2.0,1.0,0.228769,2.0,2.0,2.0,2.0,0.228769,0.119353,0.348122,3.0,0,unknown
4928,2.0,2.0,0.00807147,0.00807147,2.0,1.0,0.00807147,1.0,1.0,1.0,1.0,0.00747157,0.00747157,0.00747157,2.0,0,unknown
4929,2.0,2.0,1.53785,1.53785,2.0,1.0,1.53785,2.0,2.0,2.0,2.0,1.53785,0.853401,2.391251,3.0,0,unknown
4930,2.0,2.0,12.7105,12.7105,2.0,1.0,12.7105,1.0,1.0,1.0,1.0,12.5447,12.5447,12.5447,2.0,0,unknown
4931,3.0,3.0,0.784167,0.784167,3.0,1.0,0.784167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
4932,2.0,2.0,0.280736,0.0324675,2.0,1.0,0.31320349999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
4933,2.0,2.0,0.0112291,0.0056875,2.0,1.0,0.0169166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
4934,2.0,2.0,0.317611,0.127971,2.0,1.0,0.44558200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,unknown
4935,2.0,2.0,0.619,0.618,2.0,1.0,1.2369999999999999,2.0,1.0,1.0,1.0,0.286,0.286,0.286,2.0,0,unknown
4936,2.0,2.0,0.291129,0.178635,2.0,1.0,0.46976399999999996,2.0,1.0,1.0,2.0,0.0100013,0.0100013,0.0100013,2.0,0,unknown
